cod-estabel;tipo-frete;regional;cod-zona;nome-abrev;nr-pedcli;nr-pedrep;situacao;cod-emitente;nome-emit;nome-matriz;cod-emitente-tri;nome-emit-tri;nome-abrev-tri;dt-implant;dt-entrega;cidade;uf;peso;volumes;paletes;nr-simul;dt-fatur;dt-agendamento;porcentagem-in-full;agendado;cdd-embarq;Cliente-de-Agendamento;peso-emb;volumes-emb;paletes-emb;observacao;volumes-pedido;nr-nota-fis;qt-cancelada;situacao-credito;cod-rep;nome-rep;cod-veiculo;desc-veiculo;dt-apr-cred;data-simul;dt-criacao-prog;dt-embarque;dt-daturamento;agenda-solicitada;data-agenda-solicitada;mês-ped;mês-fat;chave;status-agend;status-transpo;infull;canal;tipo-veiculo;destino;gt;gc;lt-cred;lt-form;lt-prog;lt-total;lt-fat-ent;houve_reprog?;smn-fat;status
101;CIF;REGIONAL PE3;101-97;FERNANDO BOR;1210/1082;;Aberto;7375;FERNANDO BORBA DE ARAUJO;FERNANDO BOR;0;;;13/06/2024;13/06/2024;VITORIA DE SANTO ANTAO;PE;442,71;74;0,465749072;923345;29/06/2024;01/07/2024;43,27;no;?;yes;0;0;0;;171;?;0;Aprovado;121;GEORGE;106;TOCO (8,5 TON);13/06/2024;14/06/2024;25/06/2024;?;?;no;?;6;6;1210/1082923345;;;43%;VAREJO;TOCO;Cliente;HÉLIO JOSÉ;DAYANNE M;0;1;11;18;2;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL AL;101-17;LEITE & PARA;1310/1042;;Aberto;6659;LEITE & PARANHOS LTDA;LEITE & PARA;0;;;13/06/2024;13/06/2024;MACEIO;AL;13935,725;1055;14,88095238;923244;02/07/2024;03/07/2024;87,92;no;?;no;0;0;0;;1200;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);13/06/2024;14/06/2024;24/06/2024;?;?;no;?;6;7;1310/1042923244;;Pendente;88%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;10;20;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL AL;101-17;LEITE & PARA;1310/1042;;Aberto;6659;LEITE & PARANHOS LTDA;LEITE & PARA;0;;;13/06/2024;13/06/2024;MACEIO;AL;1913,275;145;2,071428571;924159;01/07/2024;02/07/2024;12,08;no;?;no;0;0;0;;1200;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);13/06/2024;21/06/2024;24/06/2024;?;?;no;?;6;7;1310/1042924159;;;12%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;8;3;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL AL;101-17;LEITE & P.02;1310/1043;;Aberto;483004;LEITE & PARANHOS LTDA - ME;LEITE & PARA;0;;;13/06/2024;13/06/2024;Maceio;AL;13869,75;1050;14,80952381;923245;03/07/2024;04/07/2024;87,5;no;?;no;0;0;0;;1200;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);13/06/2024;14/06/2024;18/06/2024;?;?;no;?;6;7;1310/1043923245;;Pendente;88%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;4;21;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL AL;101-17;LEITE & P.02;1310/1043;;Aberto;483004;LEITE & PARANHOS LTDA - ME;LEITE & PARA;0;;;13/06/2024;13/06/2024;Maceio;AL;1979,25;150;2,142857143;924151;01/07/2024;02/07/2024;12,5;no;?;no;0;0;0;;1200;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);13/06/2024;21/06/2024;24/06/2024;?;?;no;?;6;7;1310/1043924151;;;13%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;8;3;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL AL;101-17;LEITE & PARA;1310/1044;;Aberto;6659;LEITE & PARANHOS LTDA;LEITE & PARA;0;;;13/06/2024;01/07/2024;MACEIO;AL;11223,25;850;12,04761905;924159;01/07/2024;02/07/2024;77,27;no;?;no;0;0;0;;1100;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);13/06/2024;21/06/2024;24/06/2024;?;?;no;?;6;7;1310/1044924159;;;77%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;8;3;1;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL AL;101-17;LEITE & PARA;1310/1044;;Aberto;6659;LEITE & PARANHOS LTDA;LEITE & PARA;0;;;13/06/2024;01/07/2024;MACEIO;AL;3298,75;250;3,571428571;924448;?;?;22,73;?;?;no;0;0;0;;1100;?;0;Aprovado;131;JACKSON;116;Carreta Baú (25t);13/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1044924448;;;23%;VAREJO;CARRETA;Cliente;ANDERSON TEODORO;DAVISON;0;12;2;-4;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;LEITE & P.02;1310/1045;;Aberto;483004;LEITE & PARANHOS LTDA - ME;LEITE & PARA;0;;;13/06/2024;01/07/2024;Maceio;AL;10563,5;800;11,33333333;924151;01/07/2024;02/07/2024;100;no;?;no;0;0;0;;800;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);13/06/2024;21/06/2024;24/06/2024;?;?;no;?;6;7;1310/1045924151;;;100%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;8;3;1;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL AL;101-17;LEITE & PARA;1310/1046;;Aberto;6659;LEITE & PARANHOS LTDA;LEITE & PARA;0;;;13/06/2024;05/07/2024;MACEIO;AL;13210;1000;14,0952381;924448;?;?;100;?;?;no;0;0;0;;1000;?;0;Aprovado;131;JACKSON;116;Carreta Baú (25t);13/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1046924448;;;100%;VAREJO;CARRETA;Cliente;ANDERSON TEODORO;DAVISON;0;12;2;-8;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;LEITE & P.02;1310/1047;;Aberto;483004;LEITE & PARANHOS LTDA - ME;LEITE & PARA;0;;;13/06/2024;05/07/2024;Maceio;AL;9244;700;9,904761905;924451;?;?;100;?;?;no;0;0;0;;700;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);13/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1047924451;;;100%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;12;2;-8;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;DIST. DE ALI;1310/1049;;Aberto;463256;DISTRIBUIDORA DE ALIMENTOS MIX BOM LTDA - EPP;DIST. DE ALI;0;;;13/06/2024;13/06/2024;Marechal Deodoro;AL;995,774;93;1,217798664;923242;02/07/2024;03/07/2024;100;no;?;no;0;0;0;;93;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);13/06/2024;14/06/2024;18/06/2024;?;?;no;?;6;7;1310/1049923242;;Pendente;100%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;4;20;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL AL;101-17;DIST. DE ALM;1310/1054;;Aberto;476499;DISTRIBUIDORA DE ALIMENTOS MIX BOM LTDA;DIST. DE ALI;0;;;13/06/2024;13/06/2024;Maceio;AL;668,017;80;0,835124094;924151;01/07/2024;02/07/2024;100;no;?;no;0;0;0;;80;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);14/06/2024;21/06/2024;24/06/2024;?;?;no;?;6;7;1310/1054924151;;;100%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;1;7;3;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PB;101-41;LUIZ GUEDES;1750/0288;;Aberto;471327;LUIZ GUEDES SOBRINHO LTDA;LUIZ GUEDES;0;;;13/06/2024;13/06/2024;Patos;PB;780,5;70;0,928030303;0;?;?;0;no;?;yes;0;0;0;;955;;0;Aprovado;175;CABRAL NETO;;;13/06/2024;?;?;?;?;no;?;6;0;1750/02880;;;7%;VAREJO;;Cliente;CICLEUSA REGINA;DAVISON;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PB;101-41;LUIZ GUEDES;1750/0288;;Aberto;471327;LUIZ GUEDES SOBRINHO LTDA;LUIZ GUEDES;0;;;13/06/2024;13/06/2024;Patos;PB;10437,76;885;11,31093783;923234;27/06/2024;28/06/2024;92,67;no;593180;yes;10437,76;885;11,31093783;;955;?;0;Aprovado;175;CABRAL NETO;116;Carreta Baú (25t);13/06/2024;13/06/2024;26/06/2024;25/06/2024;?;no;?;6;6;1750/0288923234;;;93%;VAREJO;CARRETA;Cliente;CICLEUSA REGINA;DAVISON;0;0;13;15;1;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PB;101-41;S MOREIRA E;1750/0289;;Aberto;472755;SUPERMERCADO MOREIRA E MELO LTDA;S MOREIRA E;0;;;13/06/2024;13/06/2024;Sousa;PB;6293,097;524;6,903612278;923358;02/07/2024;03/07/2024;100;no;?;no;0;0;0;;524;?;0;Aprovado;175;CABRAL NETO;116;Carreta Baú (25t);13/06/2024;14/06/2024;23/06/2024;?;?;no;?;6;7;1750/0289923358;;;100%;VAREJO;CARRETA;Cliente;CICLEUSA REGINA;DAVISON;0;1;9;20;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-97;CENT.D.REDE;1880/0290;;Aberto;465642;CENTRAL DE DISTRIBUICAO REDE MAIS LTDA;CENT.D.REDE;0;;;13/06/2024;13/06/2024;NATAL;RN;12931,1;980;14;923314;29/06/2024;02/07/2024;100;no;592945;yes;12931,1;980;14;;980;?;0;Aprovado;188;FELIPE;110;Truck Baú (13,5t);13/06/2024;14/06/2024;25/06/2024;25/06/2024;?;no;?;6;6;1880/0290923314;;;100%;VAREJO;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;1;11;19;3;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL RN2;101-97;CENT.D.REDE;1880/0291;;Aberto;465642;CENTRAL DE DISTRIBUICAO REDE MAIS LTDA;CENT.D.REDE;0;;;13/06/2024;13/06/2024;NATAL;RN;24014,9;1820;26;923312;01/07/2024;03/07/2024;100;no;?;yes;0;0;0;;1820;?;0;Aprovado;188;FELIPE;112;Carreta Baú (25t);13/06/2024;14/06/2024;18/06/2024;?;?;no;?;6;7;1880/0291923312;;;100%;VAREJO;CARRETA;Cliente;RIVELLY TAVARES;DAVISON;0;1;4;20;2;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PB;101-41;PON. & S. 02;3370/0026;;Aberto;487643;PONTES & SOARES SUPERMERCADOS LTDA;PON. & S. 02;0;;;13/06/2024;13/06/2024;Cuite;PB;1932,525;148;2,082142857;923358;02/07/2024;03/07/2024;100;no;?;no;0;0;0;;148;?;0;Aprovado;337;EWERTON CA;116;Carreta Baú (25t);13/06/2024;14/06/2024;23/06/2024;?;?;no;?;6;7;3370/0026923358;;;100%;VAREJO;CARRETA;Cliente;CICLEUSA REGINA;DAVISON;0;1;9;20;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE4;101-48;SUP REIS LTD;0210/0697;;Aberto;460245;SUPERMERCADO REIS LTDA;VITORIA ATA1;0;;;13/06/2024;13/06/2024;Araripina;PE;7363,41;558;7,963809524;923959;01/07/2024;02/07/2024;100;no;?;no;0;0;0;;558;?;0;Aprovado;21;ANDRE;116;Carreta Baú (25t);13/06/2024;19/06/2024;23/06/2024;?;?;no;?;6;7;0210/0697923959;;;100%;ATACADO;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;0;6;4;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-10;CARLOS FERR.;0280/0787;;Aberto;470303;CARLOS HENRIQUE FERREIRA SILVA MERCADINHO ME;CARLOS FERR.;0;;;13/06/2024;13/06/2024;AGRESTINA;PE;11,55;1;0,015151515;0;?;?;0;no;?;no;0;0;0;;142;;0;Aprovado;28;RENATO M;;;13/06/2024;?;?;?;?;no;?;6;0;0280/07870;;;1%;ATACADO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE3;101-10;CARLOS FERR.;0280/0787;;Aberto;470303;CARLOS HENRIQUE FERREIRA SILVA MERCADINHO ME;CARLOS FERR.;0;;;13/06/2024;13/06/2024;AGRESTINA;PE;1557,8085;141;1,86798302;923536;03/07/2024;04/07/2024;99,3;no;?;no;0;0;0;;142;?;0;Aprovado;28;RENATO M;110;Truck Baú (13,5t);13/06/2024;17/06/2024;17/06/2024;?;?;no;?;6;7;0280/0787923536;;Pendente;99%;ATACADO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;4;0;21;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-18;BOM PRECO AT;1860/0385;;Aberto;471882;BOM PRECO ATACAREJO EIRELI;BOM PRECO AT;0;;;13/06/2024;13/06/2024;Extremoz;RN;30;3;0,0375;0;?;?;0;no;?;no;0;0;0;;78;;0;Aprovado;186;BRUNO AYJALA;;;13/06/2024;?;?;?;?;no;?;6;0;1860/03850;;;4%;ATACADO;;Cliente;RIVELLY TAVARES;DAVISON;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL RN2;101-18;BOM PRECO AT;1860/0385;;Aberto;471882;BOM PRECO ATACAREJO EIRELI;BOM PRECO AT;0;;;13/06/2024;13/06/2024;Extremoz;RN;715,78;75;0,891819373;924123;01/07/2024;02/07/2024;96,15;no;?;no;0;0;0;;78;?;0;Aprovado;186;BRUNO AYJALA;110;Truck Baú (13,5t);13/06/2024;20/06/2024;23/06/2024;?;?;no;?;6;7;1860/0385924123;;;96%;ATACADO;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;7;3;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-18;BOM PRECO AT;1860/0386;;Aberto;471882;BOM PRECO ATACAREJO EIRELI;BOM PRECO AT;0;;;13/06/2024;13/06/2024;Extremoz;RN;32,095;5;0,05952381;0;?;?;0;no;?;no;0;0;0;;68;;0;Aprovado;186;BRUNO AYJALA;;;13/06/2024;?;?;?;?;no;?;6;0;1860/03860;;;7%;ATACADO;;Cliente;RIVELLY TAVARES;DAVISON;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL RN2;101-18;BOM PRECO AT;1860/0386;;Aberto;471882;BOM PRECO ATACAREJO EIRELI;BOM PRECO AT;0;;;13/06/2024;13/06/2024;Extremoz;RN;696,82;63;0,876359649;924123;01/07/2024;02/07/2024;92,65;no;?;no;0;0;0;;68;?;0;Aprovado;186;BRUNO AYJALA;110;Truck Baú (13,5t);13/06/2024;20/06/2024;23/06/2024;?;?;no;?;6;7;1860/0386924123;;;93%;ATACADO;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;7;3;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PB;101-40;ALTO DO MATE;1930/0458;;Aberto;464247;ALTO DO MATEUS ALIMENTOS LTDA - ME;ALTO DO MATE;0;;;13/06/2024;13/06/2024;Joao Pessoa;PB;12,838;2;0,023809524;0;?;?;0;no;?;no;0;0;0;;170;;0;Aprovado;193;ANDERSON PB;;;13/06/2024;?;?;?;?;no;?;6;0;1930/04580;;;1%;VAREJO;;Cliente;CICLEUSA REGINA;DAVISON;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PB;101-40;ALTO DO MATE;1930/0458;;Aberto;464247;ALTO DO MATEUS ALIMENTOS LTDA - ME;ALTO DO MATE;0;;;13/06/2024;13/06/2024;Joao Pessoa;PB;1511,97;168;1,774936657;924068;01/07/2024;02/07/2024;98,82;no;?;no;0;0;0;;170;?;0;Aprovado;193;ANDERSON PB;110;Truck Baú (13,5t);13/06/2024;20/06/2024;23/06/2024;?;?;no;?;6;7;1930/0458924068;;;99%;VAREJO;TRUCK;Cliente;CICLEUSA REGINA;DAVISON;0;7;3;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-18;BOMDIA DIST;0120/0452;;Aberto;7555;BOMDIA DISTRIBUIDORA DE FRIOS LTDA;BOMDIA DIST;0;;;13/06/2024;13/06/2024;NATAL;RN;12763,512;1218;15,70487013;923292;02/07/2024;04/07/2024;100;no;?;no;0;0;0;;1218;?;0;Aprovado;12;ELIOFÁBIA;116;Carreta Baú (25t);13/06/2024;14/06/2024;25/06/2024;?;?;no;?;6;7;0120/0452923292;;;100%;ATACADO;CARRETA;Cliente;RIVELLY TAVARES;DAVISON;0;1;11;21;2;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-18;BOMDIA DIST;0120/0453;;Aberto;7555;BOMDIA DISTRIBUIDORA DE FRIOS LTDA;BOMDIA DIST;0;;;13/06/2024;13/06/2024;NATAL;RN;10147,06;770;11;923292;02/07/2024;04/07/2024;100;no;?;no;0;0;0;;770;?;0;Aprovado;12;ELIOFÁBIA;116;Carreta Baú (25t);13/06/2024;14/06/2024;25/06/2024;?;?;no;?;6;7;0120/0453923292;;;100%;ATACADO;CARRETA;Cliente;RIVELLY TAVARES;DAVISON;0;1;11;21;2;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-18;MEDEIROS MAI;0120/0454;;Aberto;3103;MEDEIROS E MAIA LTDA;BOMDIA DIST;0;;;13/06/2024;13/06/2024;NATAL;RN;1025,42;220;1,255952381;924123;01/07/2024;02/07/2024;100;no;?;no;0;0;0;;220;?;0;Aprovado;12;ELIOFÁBIA;110;Truck Baú (13,5t);13/06/2024;20/06/2024;23/06/2024;?;?;no;?;6;7;0120/0454924123;;;100%;ATACADO;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;7;3;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE4;101-48;RENAN AMARAL;0210/0696;;Aberto;485897;RENAN AMARAL DE SOUZA;RENAN AMARAL;0;;;13/06/2024;13/06/2024;Ouricuri;PE;11,55;1;0,015151515;0;?;?;0;no;?;no;0;0;0;;75;;0;Aprovado;21;ANDRE;;;13/06/2024;?;?;?;?;no;?;6;0;0210/06960;;;1%;VAREJO;;Cliente;FABIANO JOSÉ;DAYANNE M;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE4;101-48;RENAN AMARAL;0210/0696;;Aberto;485897;RENAN AMARAL DE SOUZA;RENAN AMARAL;0;;;13/06/2024;13/06/2024;Ouricuri;PE;696,738;74;0,937557078;923956;01/07/2024;02/07/2024;98,67;no;?;no;0;0;0;;75;?;0;Aprovado;21;ANDRE;116;Carreta Baú (25t);13/06/2024;19/06/2024;23/06/2024;?;?;no;?;6;7;0210/0696923956;;;99%;VAREJO;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;0;6;4;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE4;101-48;SUP REIS LTD;0210/0698;;Aberto;460245;SUPERMERCADO REIS LTDA;VITORIA ATA1;0;;;13/06/2024;13/06/2024;Araripina;PE;3630,7795;311;4,415916849;923959;01/07/2024;02/07/2024;100;no;?;no;0;0;0;;311;?;0;Aprovado;21;ANDRE;116;Carreta Baú (25t);13/06/2024;19/06/2024;23/06/2024;?;?;no;?;6;7;0210/0698923959;;;100%;ATACADO;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;0;6;4;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-10;JORGE AIRTON;0270/0978;;Aberto;463832;JORGE AIRTON DE MELO LEITE EPP;JORGE AIRTON;0;;;13/06/2024;13/06/2024;Santa Cruz do Capibaribe;PE;1611,878;148;1,852270176;924029;29/06/2024;01/07/2024;100;no;?;no;0;0;0;;148;?;0;Aprovado;27;ADRIANO C;110;Truck Baú (13,5t);13/06/2024;20/06/2024;26/06/2024;?;?;no;?;6;6;0270/0978924029;;;100%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;7;6;18;2;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE3;101-10;M L LOPES RE;0270/0979;;Aberto;472283;M L LOPES REIS DE LIMA E CIA LTDA;M L LOPES RE;0;;;13/06/2024;13/06/2024;Taquaritinga do Norte;PE;734,403;89;0,991357023;0;?;?;0;no;?;no;0;0;0;;89;;0;Aprovado;27;ADRIANO C;;;13/06/2024;?;?;?;?;no;?;6;0;0270/09790;;;100%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE2;101-03;COM. BARBOSA;1830/1181;;Aberto;483793;COMERCIAL BARBOSA DE ALIMENTOS E VARIEDADES LTDA;C. DE ALIM;0;;;13/06/2024;13/06/2024;Paulista;PE;3170,344;264;4,63034188;924314;03/07/2024;04/07/2024;100;no;?;no;0;0;0;;264;?;0;Aprovado;183;RUDENIO;110;Truck Baú (13,5t);13/06/2024;21/06/2024;23/06/2024;?;?;no;?;6;7;1830/1181924314;;;100%;VAREJO;TRUCK;Cliente;EDIWINA GALVAO;DAYANNE M;0;8;2;21;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-18;REDE RN ATAC;1880/0292;;Aberto;474056;REDE RN ATACADISTA DE ALIMENTOS LTDA;REDE RN ATAC;0;;;13/06/2024;13/06/2024;Natal;RN;1347,99;210;2,5;923294;27/06/2024;28/06/2024;100;no;593258;no;1347,99;210;2,5;;210;?;0;Aprovado;188;FELIPE;110;Truck Baú (13,5t);13/06/2024;14/06/2024;18/06/2024;26/06/2024;?;no;?;6;6;1880/0292923294;;Pendente;100%;ATACADO;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;1;4;15;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE3;101-10;BALAIO SUPER;0270/0980;;Aberto;459615;BALAIO SUPERMERCADO LTDA - ME;BALAIO SUPER;0;;;13/06/2024;13/06/2024;SURUBIM;PE;71,73;11;0,102592593;0;?;?;0;no;?;no;0;0;0;;423;;0;Aprovado;27;ADRIANO C;;;13/06/2024;?;?;?;?;no;?;6;0;0270/09800;;;3%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE3;101-10;BALAIO SUPER;0270/0980;;Aberto;459615;BALAIO SUPERMERCADO LTDA - ME;BALAIO SUPER;0;;;13/06/2024;13/06/2024;SURUBIM;PE;4464,082;412;5,369658523;924021;01/07/2024;02/07/2024;97,4;no;?;no;0;0;0;;423;?;0;Aprovado;27;ADRIANO C;110;Truck Baú (13,5t);13/06/2024;20/06/2024;26/06/2024;?;?;no;?;6;7;0270/0980924021;;;97%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;7;6;19;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PB;101-41;SUP. AVENIDA;1750/0287;;Aberto;468709;SUPERMERCADO AVENIDA COMERCIO VAREJISTA E ATACADISTA DE ALIMENTOS LTDA;SUP. AVENIDA;0;;;13/06/2024;13/06/2024;Cajazeiras;PB;69,3;6;0,090909091;0;?;?;0;no;?;no;0;0;0;;1216;;0;Aprovado;175;CABRAL NETO;;;13/06/2024;?;?;?;?;no;?;6;0;1750/02870;;;0%;ATACADO;;Cliente;CICLEUSA REGINA;DAVISON;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PB;101-41;SUP. AVENIDA;1750/0287;;Aberto;468709;SUPERMERCADO AVENIDA COMERCIO VAREJISTA E ATACADISTA DE ALIMENTOS LTDA;SUP. AVENIDA;0;;;13/06/2024;13/06/2024;Cajazeiras;PB;15558,867;1210;16,95670996;923359;03/07/2024;04/07/2024;99,51;no;?;no;0;0;0;;1216;?;0;Aprovado;175;CABRAL NETO;116;Carreta Baú (25t);13/06/2024;14/06/2024;18/06/2024;?;?;no;?;6;7;1750/0287923359;;;100%;ATACADO;CARRETA;Cliente;CICLEUSA REGINA;DAVISON;0;1;4;21;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PB;101-41;GUIMARAES AN;1750/0291;;Aberto;475348;SUPERMERCADINHO CORACAO DE JESUS LTDA;GUIMARAES AN;0;;;13/06/2024;13/06/2024;Triunfo;PB;1682,789;152;1,899238474;923359;03/07/2024;04/07/2024;100;no;?;no;0;0;0;;152;?;0;Aprovado;175;CABRAL NETO;116;Carreta Baú (25t);13/06/2024;14/06/2024;18/06/2024;?;?;no;?;6;7;1750/0291923359;;;100%;VAREJO;CARRETA;Cliente;CICLEUSA REGINA;DAVISON;0;1;4;21;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-15;G R A RAMOS;1640/0633;;Aberto;2895;G R A RAMOS DA SILVA CAMPOS ME;G R A RAMOS;0;;;13/06/2024;13/06/2024;PESQUEIRA;PE;1764,788;147;2,269047619;924507;?;?;100;?;?;no;0;0;0;;147;?;0;Aprovado;164;AGAMENON;110;Truck Baú (13,5t);13/06/2024;25/06/2024;?;?;?;?;?;6;0;1640/0633924507;;;100%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;12;2;14;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE3;101-15;CLECIO BORG;1640/0640;;Aberto;486799;CLECIO BORGES BARBOZA LTDA;CLECIO BORGE;0;;;13/06/2024;13/06/2024;Belo Jardim;PE;70,783;7;0,100476191;0;?;?;0;no;?;no;0;0;0;;170;;0;Aprovado;164;AGAMENON;;;13/06/2024;?;?;?;?;no;?;6;0;1640/06400;;;4%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE3;101-15;CLECIO BORG;1640/0640;;Aberto;486799;CLECIO BORGES BARBOZA LTDA;CLECIO BORGE;0;;;13/06/2024;13/06/2024;Belo Jardim;PE;1228,405;163;1,757551073;924050;06/07/2024;08/07/2024;95,88;no;?;no;0;0;0;;170;?;0;Aprovado;164;AGAMENON;110;Truck Baú (13,5t);13/06/2024;20/06/2024;26/06/2024;?;?;no;?;6;7;1640/0640924050;;;96%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;7;6;25;2;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-15;CLECIO BORG.;1640/0641;;Aberto;480655;CLECIO BORGES BARBOZA EIRELI;CLECIO BORGE;0;;;13/06/2024;13/06/2024;Belo Jardim;PE;133,583;13;0,179642857;0;?;?;0;no;?;no;0;0;0;;219;;0;Aprovado;164;AGAMENON;;;13/06/2024;?;?;?;?;no;?;6;0;1640/06410;;;6%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;14;#VALOR!;14;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE3;101-15;CLECIO BORG.;1640/0641;;Aberto;480655;CLECIO BORGES BARBOZA EIRELI;CLECIO BORGE;0;;;13/06/2024;13/06/2024;Belo Jardim;PE;1607,962;206;2,334356638;924050;06/07/2024;08/07/2024;94,06;no;?;no;0;0;0;;219;?;0;Aprovado;164;AGAMENON;110;Truck Baú (13,5t);13/06/2024;20/06/2024;26/06/2024;?;?;no;?;6;7;1640/0641924050;;;94%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;7;6;25;2;no;S1-JUL;PROGRAMADO
